target_id	label	sentence	gloss	target_index_start	target_index_end	sense_key
d000.s009.t006	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	the act of governing; exercising authority	12	13	government%1:04:00::
d000.s009.t006	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	(government) the system or form by which a community or other political unit is governed	12	13	government%1:09:00::
d000.s009.t006	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	the study of government of states and other political units	12	13	government%1:09:01::
d000.s009.t006	1	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	the organization that is the governing authority of a political unit	12	13	government%1:14:00::
d000.s009.t007	1	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	activity directed toward making or doing something	14	15	work%1:04:00::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	the occupation for which you are paid	14	15	work%1:04:01::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	a product produced or accomplished through the effort or activity or agency of a person or thing	14	15	work%1:06:00::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	a place where work is done	14	15	work%1:06:01::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	the total output of a writer or artist (or a substantial part of it)	14	15	work%1:06:02::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	applying the mind to learning and understanding a subject (especially by reading)	14	15	work%1:09:00::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	(physics) a manifestation of energy; the transfer of energy from one physical system to another expressed as the product of a force and the distance through which it moves a body in the direction of that force	14	15	work%1:19:00::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	give a workout to	14	15	work%2:29:00::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	arrive at a certain condition through repeated motion	14	15	work%2:30:10::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	go sour or spoil	14	15	work%2:30:13::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	cause to undergo fermentation	14	15	work%2:30:14::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	find the solution to (a problem or question) or understand the meaning of	14	15	work%2:31:13::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	use or manipulate to one's advantage	14	15	work%2:34:10::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	make uniform	14	15	work%2:35:00::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	perform as expected when applied	14	15	work%2:35:02::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	move into or onto	14	15	work%2:35:14::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	shape, form, or improve a material	14	15	work%2:36:00::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	cause to happen or to occur as a consequence	14	15	work%2:36:01::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	prepare for crops	14	15	work%2:36:09::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	make something, usually for a specific function	14	15	work%2:36:12::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	gratify and charm, usually in order to influence	14	15	work%2:37:10::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	proceed along a path	14	15	work%2:38:00::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	move in an agitated manner	14	15	work%2:38:02::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	provoke or excite	14	15	work%2:39:10::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	be employed	14	15	work%2:41:00::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	cause to work	14	15	work%2:41:01::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	exert oneself by doing mental or physical work for a purpose or out of necessity	14	15	work%2:41:02::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	have an effect or outcome; often the one desired or expected	14	15	work%2:41:03::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	operate in a certain place, area, or specialty	14	15	work%2:41:04::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	proceed towards a goal or along a path or through an activity	14	15	work%2:41:05::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	have and exert influence or effect	14	15	work%2:41:10::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	operate in or through	14	15	work%2:41:11::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	cause to operate or function	14	15	work%2:41:12::
d000.s009.t007	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	behave in a certain way when handled	14	15	work%2:42:10::
d000.s009.t008	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	(botany) a living organism lacking the power of locomotion	17	18	plant%1:03:00::
d000.s009.t008	1	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	buildings for carrying on industrial labor	17	18	plant%1:06:01::
d000.s009.t008	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	something planted secretly for discovery by another	17	18	plant%1:09:00::
d000.s009.t008	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	an actor situated in the audience whose acting is rehearsed but seems spontaneous to the audience	17	18	plant%1:18:00::
d000.s009.t008	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	put firmly in the mind	17	18	plant%2:31:00::
d000.s009.t008	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	put or set (seeds, seedlings, or plants) into the ground	17	18	plant%2:35:00::
d000.s009.t008	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	fix or set securely or deeply	17	18	plant%2:35:01::
d000.s009.t008	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	place something or someone in a certain position in order to secretly observe or deceive	17	18	plant%2:35:06::
d000.s009.t008	0	Has your attitude toward employee benefits encouraged an excess of free `` government '' work in your plant ?	set up or lay the groundwork for	17	18	plant%2:36:00::
